club_name,city,state,league,tier,tier_label,conference,division,gender,source_file
"AC Delray, Inc.",,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Amelia Island YSO,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Ancient City SC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
"Azzurri Storm Soccer, Inc.",,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Barcelona Soccer Academy,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Big Sun YSL,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Boynton Beach Knights,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Brevard SA,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cape Coral Soccer,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Chargers SC LWR,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Chargers SC TPA,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Davie United SC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
"DME Academy, Sarasota",,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Doral SC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Dunedin Stirling SC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC America,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Prime,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Sarasota Inc,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Tampa Rangers,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
FD Football Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Florida Celtic,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Florida Kraze Krush,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Florida Premier FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Florida Tropics Academy,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Fort Lauderdale United FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
GOT FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Hernando SC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Herron Soccer Academy,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Jacksonville FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Kings Hammer Swan City Soccer Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Mako Soccer Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Naples Elite Soccer Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
"Nature Coast Soccer Club, Inc.",,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
North Manatee Soccer,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
North Port Fusion FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Orlando City Soccer School Lake Nona,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Ormond Beach Soccer Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Palm Beach Kicks,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Parkland Soccer Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Plant City FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
"PSL Soccer Club/Hurricanes, Inc.",,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
RONALDO ACADEMY TAMPA BAY,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
SABR - Team Boca,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Schulz Academy,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
South Florida Football Academy,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
South Miami United FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
South Orlando SC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Space Coast United,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Sporting Gainesville Soccer Academy,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Sporting Jax Soccer Academy,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Springs Soccer Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
St. Petersburg Football Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Strikers Miami FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Sunrise Soccer Club,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tampa Bay United,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tampa Dynamo FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tampa Knights,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
The DA,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tropical Soccer,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Wellington SC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
West Florida Flames,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Weston FC,,,FCL NPL (Florida),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Akron Metro Futbol Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Allegheny Force FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Ambassadors FC (OH),,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Barcelona United,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Beadling SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Blast FC Soccer Academy,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Buffalo Pro Soccer Academy,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Buffalo Stallions,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Butler United SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
BVB International Academy - Pittsburgh,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Canton Akron United Force,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Caps FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Carmel FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Central Ohio Elite,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Century United Soccer,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Chili Soccer Association,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cincinnati Elite FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cincy Galaxy SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Clarence SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cleveland Cobras,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cleveland Football Academy,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cleveland Force SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cleveland Kickers Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
***Club NOT listed,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Club X Soccer,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Columbus Force SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Confluence SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Croatia Jrs,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cuyahoga Valley Soccer Academy,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Delaware Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Elite FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Erie FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Erie Junior Commodores,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Alliance,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Midwest Academy Kendallville,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Pittsburgh,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Fusion FC NKY,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Gem City Soccer Alliance,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Glory SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Greater Firelands FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Great Lakes Alliance,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
GTFC Impact,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Hoosier Futbol Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Indy Eleven North,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Internationals SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Kenmore Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Kings Hammer New Albany,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Legend SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Liberty Football Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Lightning SC (OH),,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Manta United Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Mountaineer United Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
NASA Xtabi,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Northern Steel,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
North FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
North Stars FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Northwest FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
NY Rush,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Ohio Galaxies FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Ohio Premier,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Ohio Strikers United,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Olimpia USA Soccer,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Pacesetter Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Pittsburgh Elite Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Pittsburgh Football Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Pittsburgh Independence FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Pittsburgh Riverhounds,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Pittsford Mustangs Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Polaris Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Pride Soccer Club,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Soccer Vision Academy Girls,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Soccer Vision Academy- OH Boys,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Spire FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Sporting Columbus,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
SP Soccer Academy,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Stark United Premier SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Steel City FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Syracuse United Soccer of CNY,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Team Challenger FC North,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tempest FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Toledo Celtics,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Upper 90 FC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Victory SC,,,GLA NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Columbus Express,,,MDL NPL (GLA Boys),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Gateway Rush Soccer Club,,,MDL NPL (GLA Boys),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Indiana Impact SC,,,MDL NPL (GLA Boys),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Indy Eleven Spirit,,,MDL NPL (GLA Boys),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Mercury,,,MDL NPL (GLA Boys),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Metro Alliance FC,,,MDL NPL (GLA Boys),T2,Competitive Travel,,,Mixed,npl_clubs.csv
Gateway Rush Soccer Club,,,Central States NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Gretna Elite Academy,,,Central States NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
JB Marine Soccer Club,,,Central States NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Kansas City Surf,,,Central States NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Missouri Rush,,,Central States NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Union KC Soccer Club,,,Central States NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Vision Soccer Academy,,,Central States NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
All In Futbol Club Tennessee,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Armada Futbol Club,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Barca Academy Carolinas,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Carolina Football Club,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Carolina Velocity FC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Charlotte Development Academy,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Charlotte Eagles Soccer Club,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Charlotte Independence SC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Charlotte Metro FC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Charlotte Soccer Academy,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Clemson Anderson SA,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Clover Elite,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Fayetteville SC / Villarreal Force Academy,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Alliance TN,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC ATHLETICO,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Fox Soccer Academy of the Carolinas,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Kings Hammer Soccer Club,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Liverpool FC International Academy Carolinas,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
NCFC Youth,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Neuse River Futbol Alliance,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
North Alabama SC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
North Georgia Soccer Academy,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
One Knoxville Youth Club,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Queen City Mutiny,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Rush Union Soccer,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
South Carolina Surf SC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Southern Soccer Academy,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Sporting Charlotte Football Club,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tennessee SC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tennessee United SC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
TN Tempo FC Academy,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
United Futbol Academy,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
United Nations FC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Wake FC,,,South Atlantic Premier,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Alliance Futbol Club (MO),,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Arkansas Comets FC,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Broken Arrow Soccer Club,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Tulsa Academy,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Wichita,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Kernow Storm FC,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
NE Oklahoma FC,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
South Lakes SC,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Southwest MO Rush,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Steel United Texas,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tulsa Sheffield United SC,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tulsa Soccer Club,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Union SC,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
West Side Alliance SC,,,Frontier Premier League,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Amarillo Rush SC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Americas Futbol Club,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Atletico Dallas Youth,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Aztecas Futbol Club,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cabosa Shreveport United,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Capital City Soccer OKC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Corinthians FC of San Antonio,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Coyotes FC Academy,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cumbre Alta Soccer Bossier City,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Dallas Hornets,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Dallas Texans,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Diversity FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
DKSC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Dutch FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
East Texas United SC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Elite Premier FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
ETX Elitefc13,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Falls Town FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Allen,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
FC Dallas ETX,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Fever United,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Fort Worth All Stars FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Independent Teams - NTX,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Inter Nova FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
ISW Academy,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Juventus Premier  FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Juventus Premier Futbol Club,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Kernow Storm FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Liverpool FC Texas,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Lubbock Knights,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Mind & Power Academy,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
North Dallas FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
North Texas Storm Athletic Academy,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
NTX Celtic FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Revolution FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Royal Peak FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Solar SC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Steel United Texas,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Sting Soccer Club,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Texas Spurs,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Tyler FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Villarreal NTX,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
World Sport FC,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Youth Soccer Development Academy,,,Red River NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
7 Elite Academy,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Black Hills Rapids SC,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Blue Knights SC,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Broomfield Soccer Club,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
BVB IA Las Vegas,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Cheyenne Soccer Club,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Chivas Denver Soccer Academy,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Club X Academy,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
CO Elevation FC,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
Colorado Rapids Youth Soccer Club,,,Mountain West NPL,T2,Competitive Travel,,,Mixed,npl_clubs.csv
